Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
1438.919244,X1-1,X2-2,X3-1,X4-2,X5-1,0.038281136,35,34,105,3,2,0.45,8,1600,8,0.7
1174.515322,X1-1,X2-2,X3-1,X4-2,X5-1,0.038290339,58,78,110,3,4,0.55,8,832,10,0.7
1407.228355,X1-1,X2-2,X3-1,X4-2,X5-1,0.038306723,80,79,110,3,4,0.55,8,832,10,0.7
1497.833541,X1-1,X2-2,X3-1,X4-2,X5-1,0.038315878,35,34,105,3,2,0.45,8,1600,8,0.7
1138.596818,X1-1,X2-2,X3-1,X4-2,X5-1,0.038323226,58,78,110,3,4,0.55,8,832,10,0.7
1231.30434,X1-1,X2-2,X3-1,X4-2,X5-1,0.038327581,50,60,110,3,2,0.55,8,1600,10,0.7
1165.144999,X1-1,X2-2,X3-1,X4-2,X5-1,0.038342397,58,78,110,3,4,0.55,8,832,10,0.7
1165.628023,X1-1,X2-2,X3-1,X4-2,X5-1,0.038346315,58,78,110,3,4,0.55,8,832,10,0.7
1163.008037,X1-1,X2-2,X3-1,X4-2,X5-1,0.038406498,58,78,110,3,4,0.55,8,832,10,0.7
1182.113706,X1-1,X2-2,X3-1,X4-2,X5-1,0.038430529,58,78,110,3,4,0.55,8,832,10,0.7
1248.562227,X1-1,X2-2,X3-1,X4-2,X5-1,0.038448406,50,60,110,3,2,0.55,8,1600,10,0.7
1368.359521,X1-1,X2-2,X3-1,X4-2,X5-1,0.03845791,80,89,110,3,4,0.55,8,832,10,0.7
1528.115413,X1-1,X2-2,X3-1,X4-2,X5-1,0.038505747,35,34,105,3,2,0.45,8,1600,8,0.7
1258.286989,X1-1,X2-2,X3-1,X4-2,X5-1,0.03850746,50,60,110,3,2,0.55,8,1600,10,0.7
1188.953735,X1-1,X2-2,X3-1,X4-2,X5-1,0.038508238,58,78,110,3,4,0.55,8,832,10,0.7
1192.216961,X1-1,X2-2,X3-1,X4-2,X5-1,0.038547361,58,78,110,3,4,0.55,8,832,10,0.7
1180.412029,X1-1,X2-2,X3-1,X4-2,X5-1,0.038552607,58,78,110,3,4,0.55,8,832,10,0.7
1356.651946,X1-1,X2-2,X3-1,X4-2,X5-1,0.038556331,80,89,110,3,4,0.55,8,832,10,0.7
1151.200512,X1-1,X2-2,X3-1,X4-2,X5-1,0.038569178,58,78,110,3,4,0.55,8,832,10,0.7
1395.353254,X1-1,X2-2,X3-1,X4-2,X5-1,0.038617702,35,34,105,3,2,0.45,8,1600,8,0.7
1248.876961,X1-1,X2-2,X3-1,X4-2,X5-1,0.038641115,74,89,125,3,4,0.55,8,832,10,0.7
1010.858261,X1-1,X2-2,X3-1,X4-2,X5-1,0.038711881,58,78,110,3,4,0.55,8,832,10,0.7
1177.088923,X1-1,X2-2,X3-1,X4-2,X5-1,0.038746133,58,78,110,3,4,0.55,8,832,10,0.7
1240.585884,X1-1,X2-2,X3-1,X4-2,X5-1,0.038947163,54,66,125,3,2,0.55,8,1600,10,0.7
75.41354958,X1-1,X2-2,X3-1,X4-2,X5-1,0.039258268,35,34,105,3,2,0.45,8,1600,8,0.7
1133.06876,X1-1,X2-2,X3-1,X4-2,X5-1,0.039272261,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1470.813377,X1-1,X2-2,X3-1,X4-2,X5-1,0.039322293,35,34,105,3,2,0.45,8,1600,8,0.7
1451.325107,X1-1,X2-2,X3-1,X4-2,X5-1,0.039322883,35,34,105,3,2,0.45,8,1600,8,0.7
1122.503136,X1-1,X2-2,X3-1,X4-2,X5-1,0.039327881,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1479.832945,X1-1,X2-2,X3-1,X4-2,X5-1,0.039338888,35,34,105,3,2,0.45,8,1600,8,0.7
1292.903239,X1-1,X2-2,X3-1,X4-2,X5-1,0.03943827,50,60,110,3,2,0.55,8,1600,10,0.7
1161.758788,X1-1,X2-2,X3-1,X4-2,X5-1,0.039589089,58,78,110,3,4,0.55,8,832,10,0.7
1527.105492,X1-1,X2-2,X3-1,X4-2,X5-1,0.039605001,24,28,200,2,2,0.75,8,2400,9,0.8
1163.826114,X1-1,X2-2,X3-1,X4-2,X5-1,0.039633412,58,78,110,3,4,0.55,8,832,10,0.7
1082.690108,X1-1,X2-2,X3-1,X4-2,X5-1,0.039794373,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1073.743625,X1-1,X2-2,X3-1,X4-2,X5-1,0.039817247,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1084.354061,X1-1,X2-2,X3-1,X4-2,X5-1,0.039873025,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1187.922859,X1-1,X2-2,X3-1,X4-2,X5-1,0.039911896,84,78,110,3,4,0.55,8,832,10,0.7
1135.474487,X1-1,X2-2,X3-1,X4-2,X5-1,0.04008278,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1039.725548,X1-1,X2-2,X3-1,X4-2,X5-1,0.040086196,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1207.378838,X1-1,X2-2,X3-1,X4-2,X5-1,0.040106511,58,78,110,3,4,0.55,8,832,10,0.7
1299.060778,X1-1,X2-2,X3-1,X4-2,X5-1,0.040259169,54,66,125,3,2,0.55,8,1600,10,0.7
1290.847894,X1-1,X2-2,X3-1,X4-2,X5-1,0.040298471,73,47,127,3,2,0.55,8,1600,10,0.7
896.5902133,X1-1,X2-2,X3-1,X4-2,X5-1,0.040302414,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1029.934237,X1-1,X2-2,X3-1,X4-2,X5-1,0.040306093,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1045.210157,X1-1,X2-2,X3-1,X4-2,X5-1,0.040352401,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1176.48265,X1-1,X2-2,X3-1,X4-2,X5-1,0.040361871,54,57,125,3,4,0.55,8,832,10,0.7
1161.177729,X1-1,X2-2,X3-1,X4-2,X5-1,0.040402711,58,78,110,3,4,0.55,8,832,10,0.7
1101.535766,X1-1,X2-2,X3-1,X4-2,X5-1,0.040514558,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1035.974309,X1-1,X2-2,X3-1,X4-2,X5-1,0.040531069,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1195.795352,X1-1,X2-2,X3-1,X4-2,X5-1,0.040598927,58,78,110,3,4,0.55,8,832,10,0.7
1100.951517,X1-1,X2-2,X3-1,X4-2,X5-1,0.040680408,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1168.881533,X1-1,X2-2,X3-1,X4-2,X5-1,0.040702984,54,57,125,3,4,0.55,8,832,10,0.7
1154.17074,X1-1,X2-2,X3-1,X4-2,X5-1,0.040714116,54,57,125,3,4,0.55,8,832,10,0.7
1195.808639,X1-1,X2-2,X3-1,X4-2,X5-1,0.04071893,74,89,125,3,4,0.55,8,832,10,0.7
1174.112465,X1-1,X2-2,X3-1,X4-2,X5-1,0.040728857,54,57,125,3,4,0.55,8,832,10,0.7
1127.884897,X1-1,X2-2,X3-1,X4-2,X5-1,0.040776151,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
983.1158759,X1-1,X2-2,X3-1,X4-2,X5-1,0.0408945,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1176.379369,X1-1,X2-2,X3-1,X4-2,X5-1,0.041151792,54,57,125,3,4,0.55,8,832,10,0.7
1167.6001,X1-1,X2-2,X3-1,X4-2,X5-1,0.041205175,72,59,125,3,4,0.55,8,832,11,0.7
1300.987133,X1-1,X2-2,X3-1,X4-2,X5-1,0.041355505,59,57,114,3,2,0.55,8,1600,10,0.7
1204.223116,X1-1,X2-2,X3-1,X4-2,X5-1,0.041738412,84,78,110,3,4,0.55,8,832,10,0.7
1152,X1-1,X2-2,X3-1,X4-2,X5-1,0.041829427,248,196,175,8,6,0.75,8,216,10,0.7
1417.635996,X1-1,X2-2,X3-1,X4-2,X5-1,0.041914563,54,66,125,3,2,0.55,8,1600,10,0.7
1376.591822,X1-1,X2-2,X3-1,X4-2,X5-1,0.042004927,56,53,105,3,2,0.45,8,1600,9,0.7
1311.854883,X1-1,X2-2,X3-1,X4-2,X5-1,0.042214979,59,57,114,3,2,0.55,8,1600,10,0.7
1180.580663,X1-1,X2-2,X3-1,X4-2,X5-1,0.042315372,58,78,110,3,4,0.55,8,832,10,0.7
1245.368314,X1-1,X2-2,X3-1,X4-2,X5-1,0.042329653,57,50,127,3,2,0.55,8,1600,10,0.7
1395.414695,X1-1,X2-2,X3-1,X4-2,X5-1,0.042404983,54,66,125,3,2,0.55,8,1600,10,0.7
1084.72182,X1-1,X2-2,X3-1,X4-2,X5-1,0.042498129,49,77,200,2.5,2.5,0.75,12,1596,12,0.8
1384.118227,X1-1,X2-2,X3-1,X4-2,X5-1,0.042524767,80,79,110,3,4,0.55,8,832,10,0.7
1146.075849,X1-1,X2-2,X3-1,X4-2,X5-1,0.042595446,54,57,125,3,4,0.55,8,832,10,0.7
1226.732243,X1-1,X2-2,X3-1,X4-2,X5-1,0.04259794,59,57,114,3,2,0.55,8,1600,10,0.7
1135.827265,X1-1,X2-2,X3-1,X4-2,X5-1,0.042660582,58,78,110,3,4,0.55,8,832,10,0.7
1329.137407,X1-1,X2-2,X3-1,X4-2,X5-1,0.042771979,59,57,114,3,2,0.55,8,1600,10,0.7
1151.732187,X1-1,X2-2,X3-1,X4-2,X5-1,0.042781157,58,78,110,3,4,0.55,8,832,10,0.7
1265.560468,X1-1,X2-2,X3-1,X4-2,X5-1,0.042797158,80,89,110,3,4,0.55,8,832,10,0.7
1331.740958,X1-1,X2-2,X3-1,X4-2,X5-1,0.042938031,54,66,125,3,2,0.55,8,1600,10,0.7
1168.771726,X1-1,X2-2,X3-1,X4-2,X5-1,0.042975682,58,78,110,3,4,0.55,8,832,10,0.7
1328.303398,X1-1,X2-2,X3-1,X4-2,X5-1,0.043272022,54,66,125,3,2,0.55,8,1600,10,0.7
1295.661188,X1-1,X2-2,X3-1,X4-2,X5-1,0.043305233,54,66,125,3,2,0.55,8,1600,10,0.7
1315.732807,X1-1,X2-2,X3-1,X4-2,X5-1,0.043358286,54,66,125,3,2,0.55,8,1600,10,0.7
1135.207249,X1-1,X2-2,X3-1,X4-2,X5-1,0.04344579,57,50,127,3,2,0.55,8,1600,10,0.7
1148.258661,X1-1,X2-2,X3-1,X4-2,X5-1,0.043472956,58,78,110,3,4,0.55,8,832,10,0.7
501.1455806,X1-1,X2-2,X3-1,X4-2,X5-1,0.043540288,120,78,75,4,4,0.55,8,624,11,0.7
1153.094636,X1-1,X2-2,X3-1,X4-2,X5-1,0.043676844,54,57,125,3,4,0.55,8,832,10,0.7
1107.751351,X1-1,X2-2,X3-1,X4-2,X5-1,0.043678264,66,97,125,3,4,0.55,8,832,10,0.7
1225.759971,X1-1,X2-2,X3-1,X4-2,X5-1,0.043851437,54,66,125,3,2,0.55,8,1600,10,0.7
1337.257979,X1-1,X2-2,X3-1,X4-2,X5-1,0.04393342,72,80,75,4,4,0.45,8,624,9,0.7
1358.977099,X1-1,X2-2,X3-1,X4-2,X5-1,0.0440623,72,80,75,4,4,0.45,8,624,9,0.7
1356.28098,X1-1,X2-2,X3-1,X4-2,X5-1,0.04422036,80,79,110,3,4,0.55,8,832,10,0.7
1347.992311,X1-1,X2-2,X3-1,X4-2,X5-1,0.044349782,72,80,75,4,4,0.45,8,624,9,0.7
1287.091539,X1-1,X2-2,X3-1,X4-2,X5-1,0.0444125,72,80,75,4,4,0.45,8,624,9,0.7
386.8138182,X1-1,X2-2,X3-1,X4-2,X5-1,0.044658746,72,119,75,4,4,0.45,8,624,11,0.7
1270.801107,X1-1,X2-2,X3-1,X4-2,X5-1,0.044830902,72,119,75,4,4,0.45,8,624,11,0.7
1354.351163,X1-1,X2-2,X3-1,X4-2,X5-1,0.044869085,72,80,75,4,4,0.45,8,624,9,0.7
256.2024341,X1-1,X2-2,X3-1,X4-2,X5-1,0.044925179,222,181,175,8,6,0.75,8,216,10,0.7
1215.976775,X1-1,X2-2,X3-1,X4-2,X5-1,0.045026847,72,119,75,4,4,0.45,8,624,11,0.7
1269.768715,X1-1,X2-2,X3-1,X4-2,X5-1,0.045031519,72,119,75,4,4,0.45,8,624,11,0.7
1261.492863,X1-1,X2-2,X3-1,X4-2,X5-1,0.045059417,72,119,75,4,4,0.45,8,624,11,0.7
1105.812788,X1-1,X2-2,X3-1,X4-2,X5-1,0.045105509,58,78,110,3,4,0.55,8,832,10,0.7
1242.911456,X1-1,X2-2,X3-1,X4-2,X5-1,0.04516379,72,119,75,4,4,0.45,8,624,11,0.7
1261.706587,X1-1,X2-2,X3-1,X4-2,X5-1,0.04521064,72,119,75,4,4,0.45,8,624,11,0.7
1253.802547,X1-1,X2-2,X3-1,X4-2,X5-1,0.045335752,72,119,75,4,4,0.45,8,624,11,0.7
1223.735997,X1-1,X2-2,X3-1,X4-2,X5-1,0.045394797,66,97,125,3,4,0.55,8,832,10,0.7
1228.165858,X1-1,X2-2,X3-1,X4-2,X5-1,0.045502641,72,119,75,4,4,0.45,8,624,11,0.7
1262.434918,X1-1,X2-2,X3-1,X4-2,X5-1,0.045521048,72,119,75,4,4,0.45,8,624,11,0.7
1253.726553,X1-1,X2-2,X3-1,X4-2,X5-1,0.045545573,72,119,75,4,4,0.45,8,624,11,0.7
1268.217798,X1-1,X2-2,X3-1,X4-2,X5-1,0.045563492,72,119,75,4,4,0.45,8,624,11,0.7
1262.992635,X1-1,X2-2,X3-1,X4-2,X5-1,0.04558376,72,119,75,4,4,0.45,8,624,11,0.7
1224.398577,X1-1,X2-2,X3-1,X4-2,X5-1,0.04558471,72,119,75,4,4,0.45,8,624,11,0.7
1198.013477,X1-1,X2-2,X3-1,X4-2,X5-1,0.045594637,58,78,110,3,4,0.55,8,832,10,0.7
1209.441846,X1-1,X2-2,X3-1,X4-2,X5-1,0.045637009,72,119,75,4,4,0.45,8,624,11,0.7
1221.621321,X1-1,X2-2,X3-1,X4-2,X5-1,0.045655428,72,119,75,4,4,0.45,8,624,11,0.7
1096.663179,X1-1,X2-2,X3-1,X4-2,X5-1,0.0457152,63,92,110,3,4,0.55,8,832,10,0.7
1263.353037,X1-1,X2-2,X3-1,X4-2,X5-1,0.045724677,72,119,75,4,4,0.45,8,624,11,0.7
1191.628107,X1-1,X2-2,X3-1,X4-2,X5-1,0.045760548,58,78,110,3,4,0.55,8,832,10,0.7
1011.925766,X1-1,X2-2,X3-1,X4-2,X5-1,0.045809574,63,92,110,3,4,0.55,8,832,10,0.7
1150.012221,X1-1,X2-2,X3-1,X4-2,X5-1,0.04585194,54,66,125,3,2,0.55,8,1600,10,0.7
1250.086542,X1-1,X2-2,X3-1,X4-2,X5-1,0.046003589,72,119,75,4,4,0.45,8,624,11,0.7
1184.418971,X1-1,X2-2,X3-1,X4-2,X5-1,0.046141992,72,119,75,4,4,0.45,8,624,11,0.7
1090.641784,X1-1,X2-2,X3-1,X4-2,X5-1,0.046158244,63,92,110,3,4,0.55,8,832,10,0.7
235.3236958,X1-1,X2-2,X3-1,X4-2,X5-1,0.046166992,120,78,100,4,4,0.55,8,624,11,0.7
1091.182971,X1-1,X2-2,X3-1,X4-2,X5-1,0.046269841,63,92,110,3,4,0.55,8,832,10,0.7
1048.148151,X1-1,X2-2,X3-1,X4-2,X5-1,0.046313386,63,92,110,3,4,0.55,8,832,10,0.7
1098.036177,X1-1,X2-2,X3-1,X4-2,X5-1,0.046362686,63,92,110,3,4,0.55,8,832,10,0.7
1031.670906,X1-1,X2-2,X3-1,X4-2,X5-1,0.046376649,63,92,110,3,4,0.55,8,832,10,0.7
1096.865101,X1-1,X2-2,X3-1,X4-2,X5-1,0.046393644,63,92,110,3,4,0.55,8,832,10,0.7
1099.400692,X1-1,X2-2,X3-1,X4-2,X5-1,0.046424509,63,92,110,3,4,0.55,8,832,10,0.7
1092.767697,X1-1,X2-2,X3-1,X4-2,X5-1,0.0464659,63,92,110,3,4,0.55,8,832,10,0.7
1081.791549,X1-1,X2-2,X3-1,X4-2,X5-1,0.046467191,63,92,110,3,4,0.55,8,832,10,0.7
1265.606166,X1-1,X2-2,X3-1,X4-2,X5-1,0.046502714,72,119,75,4,4,0.45,8,624,11,0.7
1038.302148,X1-1,X2-2,X3-1,X4-2,X5-1,0.046509596,63,92,110,3,4,0.55,8,832,10,0.7
1099.494423,X1-1,X2-2,X3-1,X4-2,X5-1,0.046546451,63,92,110,3,4,0.55,8,832,10,0.7
1029.243112,X1-1,X2-2,X3-1,X4-2,X5-1,0.046582553,63,92,110,3,4,0.55,8,832,10,0.7
1102.873952,X1-1,X2-2,X3-1,X4-2,X5-1,0.046592654,63,92,110,3,4,0.55,8,832,10,0.7
1247.338229,X1-1,X2-2,X3-1,X4-2,X5-1,0.046656945,54,66,125,3,2,0.55,8,1600,10,0.7
1292.854386,X1-1,X2-2,X3-1,X4-2,X5-1,0.046667809,80,89,110,3,4,0.55,8,832,10,0.7
1104.475013,X1-1,X2-2,X3-1,X4-2,X5-1,0.046673181,63,92,110,3,4,0.55,8,832,10,0.7
1081.723609,X1-1,X2-2,X3-1,X4-2,X5-1,0.046691931,63,92,110,3,4,0.55,8,832,10,0.7
1035.493683,X1-1,X2-2,X3-1,X4-2,X5-1,0.046699198,63,92,110,3,4,0.55,8,832,10,0.7
1532.126465,X1-1,X2-2,X3-1,X4-2,X5-1,0.046719515,35,34,105,3,2,0.45,8,1600,8,0.7
1095.993576,X1-1,X2-2,X3-1,X4-2,X5-1,0.04674657,63,92,110,3,4,0.55,8,832,10,0.7
1105.427571,X1-1,X2-2,X3-1,X4-2,X5-1,0.046770833,98,124,75,4,4,0.45,8,624,10,0.7
1102.051696,X1-1,X2-2,X3-1,X4-2,X5-1,0.046783898,63,92,110,3,4,0.55,8,832,10,0.7
1100.565354,X1-1,X2-2,X3-1,X4-2,X5-1,0.046790418,63,92,110,3,4,0.55,8,832,10,0.7
1079.535139,X1-1,X2-2,X3-1,X4-2,X5-1,0.046826471,63,92,110,3,4,0.55,8,832,10,0.7
1096.269138,X1-1,X2-2,X3-1,X4-2,X5-1,0.046854779,63,92,110,3,4,0.55,8,832,10,0.7
1041.720682,X1-1,X2-2,X3-1,X4-2,X5-1,0.046864204,63,92,110,3,4,0.55,8,832,10,0.7
1095.313521,X1-1,X2-2,X3-1,X4-2,X5-1,0.04687456,63,92,110,3,4,0.55,8,832,10,0.7
1098.047537,X1-1,X2-2,X3-1,X4-2,X5-1,0.046898869,63,92,110,3,4,0.55,8,832,10,0.7
1101.525848,X1-1,X2-2,X3-1,X4-2,X5-1,0.046901612,63,92,110,3,4,0.55,8,832,10,0.7
1105.572127,X1-1,X2-2,X3-1,X4-2,X5-1,0.046932383,63,92,110,3,4,0.55,8,832,10,0.7
1081.756018,X1-1,X2-2,X3-1,X4-2,X5-1,0.046938982,63,92,110,3,4,0.55,8,832,10,0.7
1106.53158,X1-1,X2-2,X3-1,X4-2,X5-1,0.046961039,63,92,110,3,4,0.55,8,832,10,0.7
1140.432782,X1-1,X2-2,X3-1,X4-2,X5-1,0.04701985,98,124,75,4,4,0.45,8,624,10,0.7
1085.378278,X1-1,X2-2,X3-1,X4-2,X5-1,0.047031809,63,92,110,3,4,0.55,8,832,10,0.7
1083.102233,X1-1,X2-2,X3-1,X4-2,X5-1,0.04707138,63,92,110,3,4,0.55,8,832,10,0.7
1095.159285,X1-1,X2-2,X3-1,X4-2,X5-1,0.047083668,63,92,110,3,4,0.55,8,832,10,0.7
1141.679694,X1-1,X2-2,X3-1,X4-2,X5-1,0.047084956,98,124,75,4,4,0.45,8,624,10,0.7
1074.932709,X1-1,X2-2,X3-1,X4-2,X5-1,0.047095998,63,92,110,3,4,0.55,8,832,10,0.7
1071.612646,X1-1,X2-2,X3-1,X4-2,X5-1,0.047107847,63,92,110,3,4,0.55,8,832,10,0.7
1078.53223,X1-1,X2-2,X3-1,X4-2,X5-1,0.04712677,63,92,110,3,4,0.55,8,832,10,0.7
1087.550416,X1-1,X2-2,X3-1,X4-2,X5-1,0.047133998,63,92,110,3,4,0.55,8,832,10,0.7
1008.370454,X1-1,X2-2,X3-1,X4-2,X5-1,0.047137483,98,124,75,4,4,0.45,8,624,10,0.7
1021.988258,X1-1,X2-2,X3-1,X4-2,X5-1,0.047168659,63,92,110,3,4,0.55,8,832,10,0.7
1105.002855,X1-1,X2-2,X3-1,X4-2,X5-1,0.047191999,63,92,110,3,4,0.55,8,832,10,0.7
1085.656052,X1-1,X2-2,X3-1,X4-2,X5-1,0.047212437,63,92,110,3,4,0.55,8,832,10,0.7
1067.112829,X1-1,X2-2,X3-1,X4-2,X5-1,0.047236013,63,92,110,3,4,0.55,8,832,10,0.7
1172.733123,X1-1,X2-2,X3-1,X4-2,X5-1,0.047244624,72,119,75,4,4,0.45,8,624,11,0.7
1128.232127,X1-1,X2-2,X3-1,X4-2,X5-1,0.047250757,98,124,75,4,4,0.45,8,624,10,0.7
1137.310532,X1-1,X2-2,X3-1,X4-2,X5-1,0.047253176,98,124,75,4,4,0.45,8,624,10,0.7
1133.807148,X1-1,X2-2,X3-1,X4-2,X5-1,0.047263363,98,124,75,4,4,0.45,8,624,10,0.7
1110.007996,X1-1,X2-2,X3-1,X4-2,X5-1,0.047265093,98,124,75,4,4,0.45,8,624,10,0.7
1082.603365,X1-1,X2-2,X3-1,X4-2,X5-1,0.047268027,63,92,110,3,4,0.55,8,832,10,0.7
1083.803698,X1-1,X2-2,X3-1,X4-2,X5-1,0.047279372,63,92,110,3,4,0.55,8,832,10,0.7
1061.541806,X1-1,X2-2,X3-1,X4-2,X5-1,0.047280781,98,124,75,4,4,0.45,8,624,10,0.7
1140.300479,X1-1,X2-2,X3-1,X4-2,X5-1,0.047282618,98,124,75,4,4,0.45,8,624,10,0.7
1125.867286,X1-1,X2-2,X3-1,X4-2,X5-1,0.047289593,98,124,75,4,4,0.45,8,624,10,0.7
1122.835651,X1-1,X2-2,X3-1,X4-2,X5-1,0.04729303,98,124,75,4,4,0.45,8,624,10,0.7
1118.704231,X1-1,X2-2,X3-1,X4-2,X5-1,0.047309376,98,124,75,4,4,0.45,8,624,10,0.7
1066.259284,X1-1,X2-2,X3-1,X4-2,X5-1,0.047330917,98,124,75,4,4,0.45,8,624,10,0.7
1103.317294,X1-1,X2-2,X3-1,X4-2,X5-1,0.047347636,98,124,75,4,4,0.45,8,624,10,0.7
1100.770149,X1-1,X2-2,X3-1,X4-2,X5-1,0.047361538,63,92,110,3,4,0.55,8,832,10,0.7
1075.581388,X1-1,X2-2,X3-1,X4-2,X5-1,0.047371336,63,92,110,3,4,0.55,8,832,10,0.7
1102.098353,X1-1,X2-2,X3-1,X4-2,X5-1,0.047383915,63,92,110,3,4,0.55,8,832,10,0.7
1086.367391,X1-1,X2-2,X3-1,X4-2,X5-1,0.047388666,63,92,110,3,4,0.55,8,832,10,0.7
1149.510228,X1-1,X2-2,X3-1,X4-2,X5-1,0.047395526,75,90,75,4,4,0.45,8,624,10,0.7
1133.085998,X1-1,X2-2,X3-1,X4-2,X5-1,0.04741175,98,124,75,4,4,0.45,8,624,10,0.7
1017.459323,X1-1,X2-2,X3-1,X4-2,X5-1,0.047439851,98,124,75,4,4,0.45,8,624,10,0.7
1123.836298,X1-1,X2-2,X3-1,X4-2,X5-1,0.047451187,98,124,75,4,4,0.45,8,624,10,0.7
1096.710743,X1-1,X2-2,X3-1,X4-2,X5-1,0.047480678,98,124,75,4,4,0.45,8,624,10,0.7
941.1424369,X1-1,X2-2,X3-1,X4-2,X5-1,0.047487709,63,92,110,3,4,0.55,8,832,10,0.7
1119.14573,X1-1,X2-2,X3-1,X4-2,X5-1,0.047489108,98,124,75,4,4,0.45,8,624,10,0.7
1140.109919,X1-1,X2-2,X3-1,X4-2,X5-1,0.047509695,98,124,75,4,4,0.45,8,624,10,0.7
1144.544109,X1-1,X2-2,X3-1,X4-2,X5-1,0.047510548,98,124,75,4,4,0.45,8,624,10,0.7
1116.130756,X1-1,X2-2,X3-1,X4-2,X5-1,0.047510789,98,124,75,4,4,0.45,8,624,10,0.7
1130.427449,X1-1,X2-2,X3-1,X4-2,X5-1,0.047516132,98,124,75,4,4,0.45,8,624,10,0.7
1094.540082,X1-1,X2-2,X3-1,X4-2,X5-1,0.047522656,98,124,75,4,4,0.45,8,624,10,0.7
1135.245724,X1-1,X2-2,X3-1,X4-2,X5-1,0.047539657,98,124,75,4,4,0.45,8,624,10,0.7
1105.852329,X1-1,X2-2,X3-1,X4-2,X5-1,0.047547347,63,92,110,3,4,0.55,8,832,10,0.7
1138.707289,X1-1,X2-2,X3-1,X4-2,X5-1,0.047562373,98,124,75,4,4,0.45,8,624,10,0.7
1121.54631,X1-1,X2-2,X3-1,X4-2,X5-1,0.047568092,98,124,75,4,4,0.45,8,624,10,0.7
1137.732004,X1-1,X2-2,X3-1,X4-2,X5-1,0.047584077,98,124,75,4,4,0.45,8,624,10,0.7
1094.166956,X1-1,X2-2,X3-1,X4-2,X5-1,0.047588637,63,92,110,3,4,0.55,8,832,10,0.7
1140.326376,X1-1,X2-2,X3-1,X4-2,X5-1,0.047619018,98,124,75,4,4,0.45,8,624,10,0.7
1079.229997,X1-1,X2-2,X3-1,X4-2,X5-1,0.047632724,98,124,75,4,4,0.45,8,624,10,0.7
1102.37996,X1-1,X2-2,X3-1,X4-2,X5-1,0.04763368,98,124,75,4,4,0.45,8,624,10,0.7
1028.604377,X1-1,X2-2,X3-1,X4-2,X5-1,0.047654812,98,124,75,4,4,0.45,8,624,10,0.7
1034.498336,X1-1,X2-2,X3-1,X4-2,X5-1,0.047662805,63,92,110,3,4,0.55,8,832,10,0.7
1113.274062,X1-1,X2-2,X3-1,X4-2,X5-1,0.047670741,98,124,75,4,4,0.45,8,624,10,0.7
1044.289079,X1-1,X2-2,X3-1,X4-2,X5-1,0.04767987,98,124,75,4,4,0.45,8,624,10,0.7
1102.514651,X1-1,X2-2,X3-1,X4-2,X5-1,0.047681128,98,124,75,4,4,0.45,8,624,10,0.7
1140.523232,X1-1,X2-2,X3-1,X4-2,X5-1,0.047685157,98,124,75,4,4,0.45,8,624,10,0.7
1140.705505,X1-1,X2-2,X3-1,X4-2,X5-1,0.047685442,98,124,75,4,4,0.45,8,624,10,0.7
1135.160775,X1-1,X2-2,X3-1,X4-2,X5-1,0.047688594,98,124,75,4,4,0.45,8,624,10,0.7
1111.627592,X1-1,X2-2,X3-1,X4-2,X5-1,0.047700696,98,124,75,4,4,0.45,8,624,10,0.7
1129.330012,X1-1,X2-2,X3-1,X4-2,X5-1,0.047705375,98,124,75,4,4,0.45,8,624,10,0.7
1141.295207,X1-1,X2-2,X3-1,X4-2,X5-1,0.047705648,98,124,75,4,4,0.45,8,624,10,0.7
1123.87559,X1-1,X2-2,X3-1,X4-2,X5-1,0.047717515,98,124,75,4,4,0.45,8,624,10,0.7
1101.467755,X1-1,X2-2,X3-1,X4-2,X5-1,0.047723269,63,92,110,3,4,0.55,8,832,10,0.7
1133.279545,X1-1,X2-2,X3-1,X4-2,X5-1,0.047727379,98,124,75,4,4,0.45,8,624,10,0.7
1049.202112,X1-1,X2-2,X3-1,X4-2,X5-1,0.047751861,98,124,75,4,4,0.45,8,624,10,0.7
1115.569633,X1-1,X2-2,X3-1,X4-2,X5-1,0.047775924,98,124,75,4,4,0.45,8,624,10,0.7
1070.463333,X1-1,X2-2,X3-1,X4-2,X5-1,0.047776466,98,124,75,4,4,0.45,8,624,10,0.7
1135.849589,X1-1,X2-2,X3-1,X4-2,X5-1,0.047781819,98,124,75,4,4,0.45,8,624,10,0.7
